3,1,19,9,1264,2451,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,97,0.38,0.02,0.0,0.0,0.0,0.0,0.01,0.0
0,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.23,0.0,0.0,1.0,0.95
0,2,12,9,42,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,153,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,194,0.76,0.02,0.0,0.0,0.0,0.0,0.0,0.0
0,1,20,9,383,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,75,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0
0,1,20,9,246,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,255,83,0.33,0.07,0.35,0.0,0.02,0.05,0.0,0.0
10,1,20,9,0,5155468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1,24,9,193,2143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,17,0.0,0.0,0.0,0.0,1.0,0.0,0.24,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,49,9,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91,90,0.99,0.02,0.01,0.0,0.0,0.0,0.0,0.0
0,2,49,9,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,253,0.99,0.01,0.02,0.0,0.0,0.0,0.0,0.0
0,2,12,9,46,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,190,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,24,9,277,14496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,11,0.0,0.0,0.0,0.0,1.0,0.0,0.18,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,65,9,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0.0,0.0,0.0,0.0,0.23,0.15,0.0,255,12,0.05,0.01,0.05,0.0,0.0,0.0,0.0,0.0
0,1,20,9,334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,54,9,866,368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,90,91,0.34,0.04,0.01,0.02,0.0,0.0,0.0,0.0
0,1,19,9,1249,2451,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,104,0.41,0.02,0.0,0.0,0.0,0.0,0.0,0.0
10125,1,19,9,1018,2197,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,9,0.04,0.02,0.0,0.0,0.18,0.0,0.0,0.0
0,1,24,9,332,344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,12,9,43,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,219,0.0,0.0,0.0,0.0,1.0,0.0,0.02,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
